timestamp;open;high;low;close;volume
2021-08-26T17:46:00Z;0.7892;0.7893;0.7892;0.7892;5.0
2021-08-26T17:47:00Z;0.7892;0.7892;0.7892;0.7892;1.0
2021-08-26T17:51:00Z;0.7892;0.7892;0.7892;0.7892;3.0
2021-08-26T17:56:00Z;0.7893;0.7893;0.7893;0.7893;1.0
2021-08-26T18:01:00Z;0.7892;0.7892;0.7891;0.7891;5.0
2021-08-26T18:02:00Z;0.789;0.789;0.789;0.789;2.0
2021-08-26T18:06:00Z;0.7889;0.7889;0.7889;0.7889;2.0
2021-08-26T18:07:00Z;0.7887000000000001;0.7887000000000001;0.7887000000000001;0.7887000000000001;3.0
2021-08-26T18:08:00Z;0.7887000000000001;0.7887000000000001;0.7887000000000001;0.7887000000000001;1.0
2021-08-26T18:11:00Z;0.7886000000000001;0.7886000000000001;0.7886000000000001;0.7886000000000001;5.0
2021-08-26T18:12:00Z;0.7886000000000001;0.7886000000000001;0.7886000000000001;0.7886000000000001;4.0
2021-08-26T18:13:00Z;0.7885000000000001;0.7886000000000001;0.7885000000000001;0.7886000000000001;3.0
2021-08-26T18:14:00Z;0.7884;0.7884;0.7884;0.7884;4.0
2021-08-26T18:15:00Z;0.7886000000000001;0.7886000000000001;0.7885000000000001;0.7885000000000001;3.0
2021-08-26T18:16:00Z;0.7887000000000001;0.7887000000000001;0.7887000000000001;0.7887000000000001;3.0
2021-08-26T18:18:00Z;0.7885000000000001;0.7885000000000001;0.7884;0.7885000000000001;11.0
2021-08-26T18:20:00Z;0.7885000000000001;0.7885000000000001;0.7885000000000001;0.7885000000000001;2.0
2021-08-26T18:27:00Z;0.7886000000000001;0.7887000000000001;0.7886000000000001;0.7887000000000001;6.0
2021-08-26T18:29:00Z;0.7887000000000001;0.7887000000000001;0.7887000000000001;0.7887000000000001;2.0
2021-08-26T18:31:00Z;0.7885000000000001;0.7886000000000001;0.7885000000000001;0.7886000000000001;2.0
2021-08-26T18:37:00Z;0.7885000000000001;0.7885000000000001;0.7885000000000001;0.7885000000000001;1.0
2021-08-26T18:39:00Z;0.7886000000000001;0.7886000000000001;0.7886000000000001;0.7886000000000001;2.0
2021-08-26T18:42:00Z;0.7888000000000001;0.7888000000000001;0.7888000000000001;0.7888000000000001;1.0
2021-08-26T18:49:00Z;0.7884;0.7884;0.7884;0.7884;4.0
2021-08-26T18:54:00Z;0.7883;0.7883;0.7883;0.7883;3.0
2021-08-26T18:56:00Z;0.7884;0.7884;0.7884;0.7884;1.0
2021-08-26T18:58:00Z;0.7883;0.7883;0.7883;0.7883;1.0
2021-08-26T19:00:00Z;0.7883;0.7883;0.7882;0.7882;4.0
2021-08-26T19:01:00Z;0.7883;0.7883;0.7881;0.7881;6.0
2021-08-26T19:02:00Z;0.7881;0.7881;0.7881;0.7881;8.0
2021-08-26T19:04:00Z;0.788;0.788;0.788;0.788;19.0
2021-08-26T19:05:00Z;0.788;0.788;0.788;0.788;10.0
2021-08-26T19:06:00Z;0.7878000000000001;0.7878000000000001;0.7878000000000001;0.7878000000000001;4.0
2021-08-26T19:07:00Z;0.7877000000000001;0.7878000000000001;0.7877000000000001;0.7877000000000001;5.0
2021-08-26T19:08:00Z;0.7877000000000001;0.7877000000000001;0.7877000000000001;0.7877000000000001;11.0
2021-08-26T19:09:00Z;0.7877000000000001;0.7877000000000001;0.7876000000000001;0.7877000000000001;7.0
2021-08-26T19:10:00Z;0.7877000000000001;0.7877000000000001;0.7876000000000001;0.7877000000000001;6.0
2021-08-26T19:11:00Z;0.7877000000000001;0.7877000000000001;0.7877000000000001;0.7877000000000001;4.0
2021-08-26T19:12:00Z;0.7878000000000001;0.7878000000000001;0.7878000000000001;0.7878000000000001;2.0
2021-08-26T19:15:00Z;0.7881;0.7881;0.7881;0.7881;1.0
2021-08-26T19:16:00Z;0.7882;0.7882;0.7882;0.7882;8.0
2021-08-26T19:17:00Z;0.7883;0.7883;0.7883;0.7883;3.0
2021-08-26T19:23:00Z;0.7883;0.7883;0.7883;0.7883;2.0
2021-08-26T19:25:00Z;0.7883;0.7883;0.7883;0.7883;2.0
2021-08-26T19:26:00Z;0.7883;0.7883;0.7883;0.7883;2.0
2021-08-26T19:27:00Z;0.7883;0.7884;0.7883;0.7884;2.0
2021-08-26T19:30:00Z;0.7884;0.7885000000000001;0.7884;0.7885000000000001;4.0
2021-08-26T19:32:00Z;0.7885000000000001;0.7885000000000001;0.7885000000000001;0.7885000000000001;1.0
2021-08-26T19:34:00Z;0.7885000000000001;0.7885000000000001;0.7885000000000001;0.7885000000000001;1.0
2021-08-26T19:41:00Z;0.7884;0.7884;0.7884;0.7884;5.0
2021-08-26T19:42:00Z;0.7884;0.7884;0.7884;0.7884;1.0
2021-08-26T19:45:00Z;0.7883;0.7883;0.7883;0.7883;2.0
2021-08-26T19:46:00Z;0.7882;0.7882;0.7882;0.7882;2.0
2021-08-26T19:59:00Z;0.7883;0.7883;0.7883;0.7883;2.0
2021-08-26T20:02:00Z;0.7882;0.7882;0.7882;0.7882;7.0
2021-08-26T20:04:00Z;0.7883;0.7883;0.7883;0.7883;3.0
2021-08-26T20:13:00Z;0.7884;0.7884;0.7884;0.7884;2.0
2021-08-26T20:17:00Z;0.7884;0.7884;0.7884;0.7884;1.0
2021-08-26T20:20:00Z;0.7884;0.7884;0.7884;0.7884;1.0
2021-08-26T20:21:00Z;0.7882;0.7882;0.7882;0.7882;2.0
2021-08-26T20:26:00Z;0.7885000000000001;0.7885000000000001;0.7885000000000001;0.7885000000000001;6.0
2021-08-26T20:30:00Z;0.7886000000000001;0.7886000000000001;0.7886000000000001;0.7886000000000001;3.0
2021-08-26T20:31:00Z;0.7886000000000001;0.7886000000000001;0.7886000000000001;0.7886000000000001;1.0
2021-08-26T20:32:00Z;0.7886000000000001;0.7886000000000001;0.7886000000000001;0.7886000000000001;1.0
2021-08-26T20:34:00Z;0.7885000000000001;0.7885000000000001;0.7885000000000001;0.7885000000000001;2.0
2021-08-26T20:36:00Z;0.7885000000000001;0.7885000000000001;0.7885000000000001;0.7885000000000001;1.0
2021-08-26T20:39:00Z;0.7884;0.7884;0.7884;0.7884;1.0
2021-08-26T20:41:00Z;0.7884;0.7884;0.7884;0.7884;5.0
2021-08-26T20:42:00Z;0.7883;0.7883;0.7883;0.7883;6.0
2021-08-26T20:43:00Z;0.7884;0.7884;0.7884;0.7884;1.0
2021-08-26T20:47:00Z;0.7885000000000001;0.7885000000000001;0.7885000000000001;0.7885000000000001;1.0
2021-08-26T20:55:00Z;0.7884;0.7884;0.7884;0.7884;1.0
2021-08-26T20:57:00Z;0.7884;0.7884;0.7884;0.7884;1.0
2021-08-26T20:58:00Z;0.7884;0.7884;0.7884;0.7884;2.0
2021-08-26T20:59:00Z;0.7883;0.7883;0.7883;0.7883;2.0
2021-08-26T21:40:00Z;0.7883;0.7883;0.7883;0.7883;1.0
2021-08-26T22:01:00Z;0.7883;0.7883;0.7883;0.7883;1.0
2021-08-26T22:06:00Z;0.7886000000000001;0.7887000000000001;0.7886000000000001;0.7887000000000001;4.0
2021-08-26T22:08:00Z;0.7886000000000001;0.7886000000000001;0.7886000000000001;0.7886000000000001;1.0
2021-08-26T22:10:00Z;0.7886000000000001;0.7887000000000001;0.7885000000000001;0.7885000000000001;7.0
2021-08-26T22:13:00Z;0.7884;0.7884;0.7884;0.7884;1.0
2021-08-26T22:16:00Z;0.7883;0.7883;0.7883;0.7883;1.0
2021-08-26T22:17:00Z;0.7885000000000001;0.7885000000000001;0.7883;0.7883;2.0
2021-08-26T22:19:00Z;0.7883;0.7883;0.7883;0.7883;3.0
