timestamp;open;high;low;close;volume
2020-04-17T19:00:00Z;0.009325;0.009325;0.009325;0.009325;1.0
2020-04-20T19:00:00Z;0.009322;0.009322;0.0093215;0.0093215;4.0
2020-04-20T19:10:00Z;0.009322;0.009322;0.0093215;0.0093215;2.0
2020-04-20T21:08:00Z;0.009322;0.009322;0.0093215;0.0093215;2.0
2020-04-20T21:25:00Z;0.009322;0.009322;0.0093215;0.0093215;2.0
2020-04-20T21:43:00Z;0.009322;0.009322;0.009322;0.009322;1.0
2020-04-21T02:28:00Z;0.00932;0.00932;0.00932;0.00932;1.0
2020-04-21T19:00:00Z;0.009309;0.009309;0.009309;0.009309;1.0
2020-04-22T19:00:00Z;0.009311999999999999;0.009311999999999999;0.0093115;0.0093115;4.0
2020-04-22T19:10:00Z;0.009311999999999999;0.009311999999999999;0.0093115;0.0093115;2.0
2020-04-22T21:08:00Z;0.009311999999999999;0.009311999999999999;0.0093115;0.0093115;2.0
2020-04-22T21:25:00Z;0.009311999999999999;0.009311999999999999;0.0093115;0.0093115;2.0
2020-04-22T21:44:00Z;0.009311999999999999;0.009311999999999999;0.009311999999999999;0.009311999999999999;1.0
2020-04-23T12:21:00Z;0.009337;0.009337;0.009337;0.009337;1.0
2020-04-23T19:00:00Z;0.009318;0.009318;0.0093175;0.0093175;4.0
2020-04-23T19:10:00Z;0.009318;0.009318;0.0093175;0.0093175;2.0
2020-04-23T21:08:00Z;0.009318;0.009318;0.0093175;0.0093175;2.0
2020-04-23T21:25:00Z;0.009318;0.009318;0.0093175;0.0093175;2.0
2020-04-23T21:44:00Z;0.009318;0.009318;0.009318;0.009318;1.0
2020-04-24T19:00:00Z;0.009333;0.009333;0.009333;0.009333;1.0
2020-04-27T19:00:00Z;0.00935;0.00935;0.00935;0.00935;1.0
2020-04-28T19:00:00Z;0.009384;0.009384;0.009384;0.009384;1.0
2020-04-29T19:00:00Z;0.009405;0.009405;0.0094045;0.0094045;4.0
2020-04-29T19:10:00Z;0.009405;0.009405;0.0094045;0.0094045;2.0
2020-04-29T21:07:00Z;0.009405;0.009405;0.0094045;0.0094045;2.0
2020-04-29T21:24:00Z;0.009405;0.009405;0.0094045;0.0094045;2.0
2020-04-29T21:43:00Z;0.009405;0.009405;0.009405;0.009405;1.0
2020-04-30T19:00:00Z;0.009349;0.009349;0.0093485;0.0093485;4.0
2020-04-30T19:10:00Z;0.009349;0.009349;0.0093485;0.0093485;2.0
2020-04-30T21:07:00Z;0.009349;0.009349;0.0093485;0.0093485;2.0
2020-04-30T21:34:00Z;0.009349;0.009349;0.0093485;0.0093485;2.0
2020-04-30T21:43:00Z;0.009349;0.009349;0.009349;0.009349;1.0
2020-05-01T19:00:00Z;0.009379;0.009379;0.0093785;0.0093785;4.0
2020-05-01T19:10:00Z;0.009379;0.009379;0.0093785;0.0093785;2.0
2020-05-01T21:07:00Z;0.009379;0.009379;0.0093785;0.0093785;2.0
2020-05-01T21:29:00Z;0.009379;0.009379;0.0093785;0.0093785;2.0
2020-05-01T21:38:00Z;0.009379;0.009379;0.009379;0.009379;1.0
2020-05-04T19:00:00Z;0.00939;0.00939;0.00939;0.00939;1.0
2020-05-05T19:00:00Z;0.009411;0.009411;0.009411;0.009411;1.0
2020-05-06T15:39:00Z;0.009448999999999999;0.009448999999999999;0.009448999999999999;0.009448999999999999;1.0
2020-05-06T19:00:00Z;0.00945;0.00945;0.00945;0.00945;1.0
2020-05-07T19:00:00Z;0.009429;0.009429;0.009429;0.009429;1.0
