timestamp;open;high;low;close;volume
2024-08-21T13:17:00Z;38020.0;38035.0;38020.0;38035.0;2.0
2024-08-21T13:24:00Z;38005.0;38005.0;38005.0;38005.0;1.0
2024-08-21T13:46:00Z;37865.0;37865.0;37865.0;37865.0;1.0
2024-08-21T13:48:00Z;37945.0;37945.0;37945.0;37945.0;1.0
2024-08-21T14:37:00Z;38145.0;38180.0;38145.0;38180.0;10.0
2024-08-21T14:38:00Z;38110.0;38110.0;38110.0;38110.0;10.0
2024-08-21T14:39:00Z;38100.0;38100.0;38090.0;38090.0;3.0
2024-08-21T14:48:00Z;38060.0;38060.0;38060.0;38060.0;10.0
2024-08-21T14:56:00Z;37780.0;37780.0;37780.0;37780.0;2.0
2024-08-21T15:14:00Z;37950.0;37950.0;37950.0;37950.0;3.0
2024-08-21T15:15:00Z;37950.0;37950.0;37950.0;37950.0;2.0
2024-08-21T15:21:00Z;37945.0;37945.0;37945.0;37945.0;5.0
2024-08-21T15:51:00Z;37750.0;37750.0;37750.0;37750.0;1.0
2024-08-21T20:23:00Z;37950.0;37950.0;37950.0;37950.0;1.0
2024-08-22T01:29:00Z;38300.0;38300.0;38300.0;38300.0;2.0
2024-08-22T01:49:00Z;38345.0;38345.0;38345.0;38345.0;5.0
2024-08-22T03:05:00Z;38195.0;38195.0;38195.0;38195.0;2.0
2024-08-22T07:15:00Z;38245.0;38245.0;38245.0;38245.0;1.0
2024-08-22T12:30:00Z;38475.0;38475.0;38475.0;38475.0;1.0
2024-08-22T12:32:00Z;38440.0;38460.0;38440.0;38460.0;2.0
2024-08-22T12:36:00Z;38335.0;38335.0;38335.0;38335.0;1.0
2024-08-22T12:56:00Z;38420.0;38420.0;38420.0;38420.0;1.0
2024-08-22T13:08:00Z;38420.0;38420.0;38420.0;38420.0;1.0
2024-08-22T13:30:00Z;38500.0;38500.0;38500.0;38500.0;2.0
2024-08-22T13:34:00Z;38545.0;38545.0;38545.0;38545.0;1.0
2024-08-22T13:45:00Z;38600.0;38600.0;38600.0;38600.0;4.0
2024-08-22T13:54:00Z;38515.0;38515.0;38515.0;38515.0;5.0
2024-08-22T15:06:00Z;38470.0;38470.0;38470.0;38470.0;3.0
2024-08-22T15:08:00Z;38455.0;38455.0;38455.0;38455.0;1.0
2024-08-22T15:37:00Z;38225.0;38225.0;38225.0;38225.0;1.0
2024-08-22T16:50:00Z;38245.0;38285.0;38245.0;38285.0;2.0
2024-08-22T19:18:00Z;38105.0;38105.0;38095.0;38095.0;2.0
2024-08-22T20:05:00Z;38120.0;38120.0;38120.0;38120.0;2.0
2024-08-23T09:56:00Z;38550.0;38550.0;38550.0;38550.0;3.0
2024-08-23T14:08:00Z;38615.0;38615.0;38615.0;38615.0;1.0
2024-08-23T14:14:00Z;38640.0;38665.0;38625.0;38625.0;6.0
2024-08-23T15:00:00Z;38375.0;38375.0;38375.0;38375.0;2.0
2024-08-23T15:49:00Z;38375.0;38375.0;38375.0;38375.0;1.0
2024-08-23T16:05:00Z;38165.0;38165.0;38165.0;38165.0;1.0
2024-08-25T23:33:00Z;38000.0;38000.0;38000.0;38000.0;25.0
