timestamp;open;high;low;close;volume
2024-04-19T00:56:00Z;1.0711;1.0712000000000002;1.0711;1.0712000000000002;2.0
2024-04-19T00:59:00Z;1.0708;1.0708;1.0708;1.0708;1.0
2024-04-19T01:36:00Z;1.0688;1.0688;1.0686;1.0686;9.0
2024-04-19T02:14:00Z;1.0682;1.0682;1.0682;1.0682;1.0
2024-04-19T02:27:00Z;1.0688;1.0688;1.0688;1.0688;5.0
2024-04-19T02:49:00Z;1.0682;1.0682;1.0682;1.0682;1.0
2024-04-19T02:58:00Z;1.0688;1.0688;1.0688;1.0688;4.0
2024-04-19T03:32:00Z;1.0707;1.0707;1.0707;1.0707;1.0
2024-04-19T04:32:00Z;1.0708;1.0708;1.0708;1.0708;5.0
2024-04-19T05:28:00Z;1.0703;1.0703;1.0703;1.0703;1.0
2024-04-19T05:30:00Z;1.0702;1.0702;1.0702;1.0702;1.0
2024-04-19T06:04:00Z;1.07;1.07;1.07;1.07;1.0
2024-04-19T06:12:00Z;1.0708;1.0708;1.0708;1.0708;1.0
2024-04-19T07:11:00Z;1.0719;1.0719;1.0719;1.0719;1.0
2024-04-19T09:06:00Z;1.072;1.072;1.072;1.072;1.0
2024-04-19T09:31:00Z;1.073;1.073;1.073;1.073;1.0
2024-04-19T09:35:00Z;1.073;1.073;1.073;1.073;1.0
2024-04-19T09:48:00Z;1.0732000000000002;1.0732000000000002;1.0732000000000002;1.0732000000000002;1.0
2024-04-19T11:12:00Z;1.0715000000000001;1.0715000000000001;1.0715000000000001;1.0715000000000001;1.0
2024-04-19T12:21:00Z;1.073;1.0732000000000002;1.073;1.0732000000000002;3.0
2024-04-19T12:22:00Z;1.0733000000000001;1.0733000000000001;1.0733000000000001;1.0733000000000001;1.0
2024-04-19T12:50:00Z;1.074;1.074;1.074;1.074;1.0
2024-04-19T16:46:00Z;1.072;1.072;1.072;1.072;1.0
2024-04-19T17:21:00Z;1.0725;1.0725;1.0725;1.0725;1.0
2024-04-19T20:08:00Z;1.0722;1.0722;1.0722;1.0722;1.0
2024-04-22T00:15:00Z;1.0729;1.0729;1.0729;1.0729;1.0
2024-04-22T08:42:00Z;1.0723;1.0723;1.0723;1.0723;1.0
2024-04-22T13:05:00Z;1.0708;1.0708;1.0708;1.0708;1.0
2024-04-22T14:34:00Z;1.0708;1.0708;1.0708;1.0708;1.0
2024-04-22T16:18:00Z;1.0719;1.0719;1.0719;1.0719;1.0
2024-04-22T16:40:00Z;1.0717;1.0717;1.0717;1.0717;1.0
2024-04-23T05:11:00Z;1.0721;1.0721;1.0721;1.0721;1.0
2024-04-23T05:21:00Z;1.0721;1.0721;1.0721;1.0721;1.0
2024-04-23T06:57:00Z;1.0719;1.0719;1.0719;1.0719;4.0
2024-04-23T07:15:00Z;1.0722;1.0724;1.0722;1.0724;3.0
2024-04-23T07:38:00Z;1.0752000000000002;1.0752000000000002;1.0752000000000002;1.0752000000000002;1.0
2024-04-23T07:50:00Z;1.075;1.075;1.075;1.075;1.0
2024-04-23T09:12:00Z;1.0734000000000001;1.0734000000000001;1.0734000000000001;1.0734000000000001;1.0
2024-04-23T10:36:00Z;1.0729;1.0729;1.0729;1.0729;1.0
2024-04-23T11:43:00Z;1.0737;1.0737;1.0737;1.0737;1.0
2024-04-23T12:31:00Z;1.0742;1.0742;1.0742;1.0742;1.0
2024-04-23T13:45:00Z;1.0758;1.0758;1.0758;1.0758;1.0
2024-04-23T13:46:00Z;1.0766;1.0766;1.0766;1.0766;1.0
2024-04-23T14:32:00Z;1.0777;1.0777;1.0777;1.0777;1.0
2024-04-23T15:40:00Z;1.0772000000000002;1.0772000000000002;1.0772000000000002;1.0772000000000002;1.0
2024-04-23T17:05:00Z;1.0774000000000001;1.0774000000000001;1.0774000000000001;1.0774000000000001;2.0
2024-04-23T17:15:00Z;1.077;1.077;1.077;1.077;1.0
2024-04-24T01:16:00Z;1.0777;1.0777;1.0777;1.0777;1.0
2024-04-24T01:33:00Z;1.078;1.078;1.078;1.078;5.0
2024-04-24T01:49:00Z;1.0777;1.0777;1.0777;1.0777;5.0
2024-04-24T03:18:00Z;1.0775000000000001;1.0775000000000001;1.0775000000000001;1.0775000000000001;1.0
2024-04-24T04:37:00Z;1.0775000000000001;1.0775000000000001;1.0775000000000001;1.0775000000000001;1.0
2024-04-24T06:18:00Z;1.0767;1.0767;1.0767;1.0767;1.0
2024-04-24T07:04:00Z;1.0763;1.0763;1.0763;1.0763;1.0
2024-04-24T09:06:00Z;1.0754000000000001;1.0754000000000001;1.0754000000000001;1.0754000000000001;1.0
2024-04-24T09:55:00Z;1.0754000000000001;1.0754000000000001;1.0754000000000001;1.0754000000000001;1.0
2024-04-24T12:10:00Z;1.0754000000000001;1.0754000000000001;1.0754000000000001;1.0754000000000001;1.0
2024-04-24T13:40:00Z;1.0767;1.0767;1.0767;1.0767;1.0
2024-04-24T15:03:00Z;1.0759;1.0759;1.0759;1.0759;1.0
2024-04-25T01:07:00Z;1.077;1.077;1.077;1.077;1.0
2024-04-25T06:29:00Z;1.0789;1.0789;1.0789;1.0789;1.0
2024-04-25T07:51:00Z;1.0784;1.0784;1.0784;1.0784;4.0
2024-04-25T09:25:00Z;1.079;1.079;1.079;1.079;5.0
2024-04-25T09:49:00Z;1.0795000000000001;1.0795000000000001;1.0794000000000001;1.0794000000000001;6.0
2024-04-25T09:50:00Z;1.0795000000000001;1.0795000000000001;1.0795000000000001;1.0795000000000001;3.0
2024-04-25T09:51:00Z;1.0794000000000001;1.0794000000000001;1.0794000000000001;1.0794000000000001;1.0
2024-04-25T09:52:00Z;1.0793000000000001;1.0793000000000001;1.0793000000000001;1.0793000000000001;1.0
2024-04-25T10:08:00Z;1.0793000000000001;1.0793000000000001;1.0793000000000001;1.0793000000000001;2.0
2024-04-25T10:10:00Z;1.0794000000000001;1.0794000000000001;1.0794000000000001;1.0794000000000001;1.0
2024-04-25T10:26:00Z;1.0795000000000001;1.0795000000000001;1.0795000000000001;1.0795000000000001;1.0
2024-04-25T10:53:00Z;1.0791;1.0791;1.0791;1.0791;1.0
2024-04-25T10:57:00Z;1.079;1.079;1.079;1.079;1.0
2024-04-25T10:59:00Z;1.0792000000000002;1.0792000000000002;1.0792000000000002;1.0792000000000002;1.0
2024-04-25T11:25:00Z;1.0797;1.0797;1.0797;1.0797;1.0
2024-04-25T12:30:00Z;1.08;1.08;1.08;1.08;1.0
2024-04-25T12:37:00Z;1.0767;1.0767;1.0765;1.0765;6.0
2024-04-25T12:40:00Z;1.076;1.076;1.076;1.076;1.0
2024-04-25T13:15:00Z;1.0749;1.0749;1.0749;1.0749;1.0
2024-04-25T13:53:00Z;1.0761;1.0761;1.0761;1.0761;1.0
2024-04-25T14:11:00Z;1.077;1.077;1.077;1.077;1.0
2024-04-25T14:13:00Z;1.0773000000000001;1.0773000000000001;1.0773000000000001;1.0773000000000001;1.0
2024-04-25T14:18:00Z;1.0783;1.0783;1.0783;1.0783;1.0
2024-04-25T14:19:00Z;1.0782;1.0782;1.0782;1.0782;1.0
2024-04-25T16:41:00Z;1.0793000000000001;1.0793000000000001;1.0793000000000001;1.0793000000000001;1.0
2024-04-25T16:43:00Z;1.0795000000000001;1.0795000000000001;1.0795000000000001;1.0795000000000001;2.0
2024-04-25T22:00:00Z;1.0798;1.0798;1.0798;1.0798;1.0
2024-04-25T22:39:00Z;1.0797;1.0797;1.0797;1.0797;1.0
2024-04-26T00:54:00Z;1.0794000000000001;1.0794000000000001;1.0794000000000001;1.0794000000000001;1.0
2024-04-26T00:55:00Z;1.0794000000000001;1.0794000000000001;1.0794000000000001;1.0794000000000001;1.0
2024-04-26T01:14:00Z;1.0792000000000002;1.0792000000000002;1.0792000000000002;1.0792000000000002;1.0
2024-04-26T03:00:00Z;1.0791;1.0791;1.0791;1.0791;1.0
