timestamp,open,high,low,close,volume,contract
2024-10-14 13:30:00,187.2,187.725,187.15,187.475,557.0,LEZ24
2024-10-14 13:31:00,187.5,187.7,187.475,187.6,138.0,LEZ24
2024-10-14 13:32:00,187.6,187.675,187.575,187.575,164.0,LEZ24
2024-10-14 13:33:00,187.625,187.725,187.6,187.6,188.0,LEZ24
2024-10-14 13:34:00,187.625,187.625,187.425,187.425,122.0,LEZ24
2024-10-14 13:35:00,187.425,187.45,187.3,187.4,172.0,LEZ24
2024-10-14 13:36:00,187.425,187.45,187.4,187.425,71.0,LEZ24
2024-10-14 13:37:00,187.425,187.475,187.35,187.475,42.0,LEZ24
2024-10-14 13:38:00,187.5,187.525,187.45,187.475,85.0,LEZ24
2024-10-14 13:39:00,187.475,187.525,187.45,187.45,40.0,LEZ24
2024-10-14 13:40:00,187.45,187.5,187.425,187.425,52.0,LEZ24
2024-10-14 13:41:00,187.45,187.55,187.45,187.525,45.0,LEZ24
2024-10-14 13:42:00,187.55,187.65,187.5,187.65,85.0,LEZ24
2024-10-14 13:43:00,187.65,187.65,187.6,187.65,57.0,LEZ24
2024-10-14 13:44:00,187.65,187.65,187.5,187.5,49.0,LEZ24
2024-10-14 13:45:00,187.475,187.55,187.425,187.425,57.0,LEZ24
2024-10-14 13:46:00,187.45,187.525,187.45,187.5,43.0,LEZ24
2024-10-14 13:47:00,187.475,187.55,187.475,187.5,38.0,LEZ24
2024-10-14 13:48:00,187.525,187.675,187.5,187.6,62.0,LEZ24
2024-10-14 13:49:00,187.6,187.625,187.575,187.6,41.0,LEZ24
2024-10-14 13:50:00,187.6,187.65,187.6,187.65,91.0,LEZ24
2024-10-14 13:51:00,187.65,187.825,187.6,187.775,88.0,LEZ24
2024-10-14 13:52:00,187.8,187.85,187.725,187.725,54.0,LEZ24
2024-10-14 13:53:00,187.725,187.75,187.725,187.725,12.0,LEZ24
2024-10-14 13:54:00,187.725,187.725,187.65,187.725,41.0,LEZ24
2024-10-14 13:55:00,187.725,187.75,187.7,187.7,24.0,LEZ24
2024-10-14 13:56:00,187.675,187.75,187.675,187.75,22.0,LEZ24
2024-10-14 13:57:00,187.775,187.8,187.675,187.675,73.0,LEZ24
2024-10-14 13:58:00,187.65,187.725,187.65,187.725,20.0,LEZ24
2024-10-14 13:59:00,187.75,187.775,187.75,187.775,24.0,LEZ24
2024-10-14 14:00:00,187.775,187.775,187.7,187.7,35.0,LEZ24
2024-10-14 14:01:00,187.725,187.75,187.7,187.725,34.0,LEZ24
2024-10-14 14:02:00,187.725,187.75,187.7,187.725,24.0,LEZ24
2024-10-14 14:03:00,187.7,187.75,187.7,187.725,16.0,LEZ24
2024-10-14 14:04:00,187.725,187.725,187.675,187.7,20.0,LEZ24
2024-10-14 14:05:00,187.725,187.75,187.7,187.725,38.0,LEZ24
2024-10-14 14:06:00,187.725,187.75,187.625,187.725,93.0,LEZ24
2024-10-14 14:07:00,187.75,187.8,187.725,187.75,108.0,LEZ24
2024-10-14 14:08:00,187.75,187.8,187.75,187.8,37.0,LEZ24
2024-10-14 14:09:00,187.8,187.85,187.775,187.8,100.0,LEZ24
2024-10-14 14:10:00,187.8,187.825,187.775,187.8,78.0,LEZ24
2024-10-14 14:11:00,187.8,187.8,187.775,187.8,64.0,LEZ24
2024-10-14 14:12:00,187.775,187.825,187.75,187.75,109.0,LEZ24
2024-10-14 14:13:00,187.75,187.775,187.725,187.75,54.0,LEZ24
2024-10-14 14:14:00,187.75,187.775,187.75,187.75,37.0,LEZ24
2024-10-14 14:15:00,187.725,187.75,187.7,187.725,37.0,LEZ24
2024-10-14 14:16:00,187.7,187.775,187.7,187.775,23.0,LEZ24
2024-10-14 14:17:00,187.775,187.8,187.75,187.775,47.0,LEZ24
