timestamp,open,high,low,close,volume,contract
2024-10-14 13:30:00,77.35000000000001,77.5,77.125,77.25,535.0,HEZ24
2024-10-14 13:31:00,77.22500000000001,77.4,77.2,77.2,179.0,HEZ24
2024-10-14 13:32:00,77.175,77.2,76.925,76.925,231.0,HEZ24
2024-10-14 13:33:00,76.925,77.05,76.925,77.05,119.0,HEZ24
2024-10-14 13:34:00,77.05,77.05,76.875,76.875,65.0,HEZ24
2024-10-14 13:35:00,76.875,76.875,76.3,76.4,788.0,HEZ24
2024-10-14 13:36:00,76.425,76.45,76.05,76.275,539.0,HEZ24
2024-10-14 13:37:00,76.275,76.425,76.15,76.425,316.0,HEZ24
2024-10-14 13:38:00,76.4,76.425,76.22500000000001,76.275,100.0,HEZ24
2024-10-14 13:39:00,76.275,76.45,76.22500000000001,76.45,80.0,HEZ24
2024-10-14 13:40:00,76.425,76.425,76.275,76.3,195.0,HEZ24
2024-10-14 13:41:00,76.3,76.35000000000001,76.22500000000001,76.25,77.0,HEZ24
2024-10-14 13:42:00,76.22500000000001,76.325,76.22500000000001,76.25,83.0,HEZ24
2024-10-14 13:43:00,76.275,76.3,76.22500000000001,76.275,83.0,HEZ24
2024-10-14 13:44:00,76.275,76.35000000000001,76.25,76.3,86.0,HEZ24
2024-10-14 13:45:00,76.325,76.325,76.175,76.25,235.0,HEZ24
2024-10-14 13:46:00,76.275,76.35000000000001,76.275,76.35000000000001,43.0,HEZ24
2024-10-14 13:47:00,76.325,76.375,76.3,76.3,48.0,HEZ24
2024-10-14 13:48:00,76.3,76.35000000000001,76.22500000000001,76.325,78.0,HEZ24
2024-10-14 13:49:00,76.3,76.325,76.25,76.3,53.0,HEZ24
2024-10-14 13:50:00,76.275,76.4,76.25,76.375,112.0,HEZ24
2024-10-14 13:51:00,76.4,76.5,76.4,76.5,112.0,HEZ24
2024-10-14 13:52:00,76.5,76.55,76.45,76.47500000000001,75.0,HEZ24
2024-10-14 13:53:00,76.5,76.575,76.47500000000001,76.525,79.0,HEZ24
2024-10-14 13:54:00,76.525,76.525,76.45,76.47500000000001,36.0,HEZ24
2024-10-14 13:55:00,76.5,76.575,76.5,76.525,34.0,HEZ24
2024-10-14 13:56:00,76.5,76.525,76.4,76.5,63.0,HEZ24
2024-10-14 13:57:00,76.45,76.5,76.425,76.425,33.0,HEZ24
2024-10-14 13:58:00,76.4,76.425,76.375,76.4,46.0,HEZ24
2024-10-14 13:59:00,76.4,76.425,76.325,76.425,40.0,HEZ24
2024-10-14 14:00:00,76.4,76.425,76.375,76.4,59.0,HEZ24
2024-10-14 14:01:00,76.4,76.425,76.375,76.4,40.0,HEZ24
2024-10-14 14:02:00,76.375,76.425,76.325,76.425,72.0,HEZ24
2024-10-14 14:03:00,76.35000000000001,76.35000000000001,76.3,76.35000000000001,46.0,HEZ24
2024-10-14 14:04:00,76.35000000000001,76.375,76.275,76.275,31.0,HEZ24
2024-10-14 14:05:00,76.3,76.325,76.25,76.3,95.0,HEZ24
2024-10-14 14:06:00,76.275,76.3,76.25,76.275,38.0,HEZ24
2024-10-14 14:07:00,76.3,76.3,76.275,76.275,20.0,HEZ24
2024-10-14 14:08:00,76.25,76.35000000000001,76.25,76.35000000000001,47.0,HEZ24
2024-10-14 14:09:00,76.325,76.35000000000001,76.3,76.3,15.0,HEZ24
2024-10-14 14:10:00,76.325,76.325,76.3,76.3,26.0,HEZ24
2024-10-14 14:11:00,76.3,76.375,76.275,76.35000000000001,56.0,HEZ24
2024-10-14 14:12:00,76.35000000000001,76.35000000000001,76.3,76.3,26.0,HEZ24
2024-10-14 14:13:00,76.325,76.325,76.25,76.25,61.0,HEZ24
2024-10-14 14:14:00,76.25,76.25,76.22500000000001,76.25,61.0,HEZ24
2024-10-14 14:15:00,76.22500000000001,76.275,76.22500000000001,76.275,39.0,HEZ24
2024-10-14 14:16:00,76.275,76.325,76.275,76.325,33.0,HEZ24
2024-10-14 14:17:00,76.325,76.35000000000001,76.25,76.25,21.0,HEZ24
2024-10-14 14:18:00,76.25,76.275,76.22500000000001,76.25,57.0,HEZ24
2024-10-14 14:19:00,76.25,76.25,76.15,76.175,82.0,HEZ24
2024-10-14 14:20:00,76.15,76.2,76.125,76.15,56.0,HEZ24
2024-10-14 14:21:00,76.15,76.22500000000001,76.125,76.22500000000001,48.0,HEZ24
2024-10-14 14:22:00,76.2,76.22500000000001,76.15,76.175,40.0,HEZ24
2024-10-14 14:23:00,76.175,76.175,76.125,76.125,29.0,HEZ24
2024-10-14 14:24:00,76.125,76.175,76.125,76.15,17.0,HEZ24
2024-10-14 14:25:00,76.15,76.15,76.125,76.15,43.0,HEZ24
2024-10-14 14:26:00,76.125,76.2,76.075,76.125,233.0,HEZ24
2024-10-14 14:27:00,76.10000000000001,76.3,76.10000000000001,76.275,117.0,HEZ24
2024-10-14 14:28:00,76.3,76.3,76.2,76.22500000000001,30.0,HEZ24
2024-10-14 14:29:00,76.22500000000001,76.22500000000001,76.175,76.22500000000001,40.0,HEZ24
2024-10-14 14:30:00,76.22500000000001,76.25,76.2,76.22500000000001,17.0,HEZ24
2024-10-14 14:31:00,76.25,76.25,76.22500000000001,76.22500000000001,22.0,HEZ24
2024-10-14 14:32:00,76.2,76.22500000000001,76.2,76.2,23.0,HEZ24
2024-10-14 14:33:00,76.2,76.25,76.2,76.2,26.0,HEZ24
2024-10-14 14:34:00,76.175,76.2,76.15,76.175,38.0,HEZ24
2024-10-14 14:35:00,76.175,76.25,76.15,76.175,49.0,HEZ24
2024-10-14 14:36:00,76.15,76.25,76.15,76.2,52.0,HEZ24
2024-10-14 14:37:00,76.175,76.175,76.15,76.15,31.0,HEZ24
2024-10-14 14:38:00,76.15,76.175,76.15,76.15,32.0,HEZ24
2024-10-14 14:39:00,76.15,76.22500000000001,76.15,76.175,58.0,HEZ24
2024-10-14 14:40:00,76.175,76.2,76.15,76.175,35.0,HEZ24
2024-10-14 14:41:00,76.175,76.175,76.125,76.15,32.0,HEZ24
2024-10-14 14:42:00,76.15,76.175,76.10000000000001,76.10000000000001,90.0,HEZ24
2024-10-14 14:43:00,76.10000000000001,76.10000000000001,76.0,76.025,185.0,HEZ24
2024-10-14 14:44:00,76.05,76.05,76.0,76.025,50.0,HEZ24
2024-10-14 14:45:00,76.05,76.05,75.97500000000001,76.025,122.0,HEZ24
2024-10-14 14:46:00,76.05,76.10000000000001,76.0,76.05,60.0,HEZ24
2024-10-14 14:47:00,76.05,76.15,76.05,76.125,52.0,HEZ24
2024-10-14 14:48:00,76.125,76.125,76.075,76.10000000000001,20.0,HEZ24
2024-10-14 14:49:00,76.05,76.125,76.05,76.125,26.0,HEZ24
2024-10-14 14:50:00,76.125,76.15,76.075,76.10000000000001,59.0,HEZ24
2024-10-14 14:51:00,76.125,76.125,76.10000000000001,76.125,19.0,HEZ24
2024-10-14 14:52:00,76.125,76.15,76.075,76.075,51.0,HEZ24
2024-10-14 14:53:00,76.075,76.125,76.075,76.10000000000001,20.0,HEZ24
2024-10-14 14:54:00,76.075,76.125,76.075,76.125,26.0,HEZ24
2024-10-14 14:55:00,76.125,76.15,76.10000000000001,76.10000000000001,35.0,HEZ24
2024-10-14 14:56:00,76.10000000000001,76.175,76.10000000000001,76.10000000000001,53.0,HEZ24
2024-10-14 14:57:00,76.10000000000001,76.10000000000001,76.05,76.075,28.0,HEZ24
2024-10-14 14:58:00,76.075,76.125,76.075,76.125,36.0,HEZ24
2024-10-14 14:59:00,76.125,76.175,76.125,76.15,28.0,HEZ24
2024-10-14 15:00:00,76.175,76.35000000000001,76.125,76.3,220.0,HEZ24
2024-10-14 15:01:00,76.3,76.325,76.275,76.325,56.0,HEZ24
2024-10-14 15:02:00,76.35000000000001,76.375,76.3,76.3,48.0,HEZ24
2024-10-14 15:03:00,76.325,76.375,76.325,76.35000000000001,49.0,HEZ24
2024-10-14 15:04:00,76.35000000000001,76.35000000000001,76.275,76.3,34.0,HEZ24
2024-10-14 15:05:00,76.3,76.3,76.275,76.3,20.0,HEZ24
2024-10-14 15:06:00,76.275,76.3,76.22500000000001,76.275,56.0,HEZ24
2024-10-14 15:07:00,76.275,76.3,76.275,76.275,15.0,HEZ24
2024-10-14 15:08:00,76.3,76.35000000000001,76.275,76.325,64.0,HEZ24
2024-10-14 15:09:00,76.35000000000001,76.425,76.35000000000001,76.4,35.0,HEZ24
2024-10-14 15:10:00,76.4,76.55,76.4,76.47500000000001,91.0,HEZ24
2024-10-14 15:11:00,76.47500000000001,76.55,76.45,76.45,71.0,HEZ24
2024-10-14 15:12:00,76.45,76.47500000000001,76.4,76.425,74.0,HEZ24
2024-10-14 15:13:00,76.4,76.425,76.375,76.375,23.0,HEZ24
2024-10-14 15:14:00,76.4,76.5,76.4,76.47500000000001,24.0,HEZ24
2024-10-14 15:15:00,76.47500000000001,76.47500000000001,76.4,76.425,40.0,HEZ24
2024-10-14 15:16:00,76.425,76.525,76.425,76.47500000000001,27.0,HEZ24
2024-10-14 15:17:00,76.47500000000001,76.47500000000001,76.425,76.425,26.0,HEZ24
2024-10-14 15:18:00,76.425,76.425,76.4,76.425,17.0,HEZ24
2024-10-14 15:19:00,76.425,76.425,76.375,76.375,28.0,HEZ24
2024-10-14 15:20:00,76.35000000000001,76.375,76.22500000000001,76.25,49.0,HEZ24
2024-10-14 15:21:00,76.25,76.3,76.25,76.3,27.0,HEZ24
2024-10-14 15:22:00,76.325,76.35000000000001,76.275,76.275,30.0,HEZ24
2024-10-14 15:23:00,76.275,76.275,76.22500000000001,76.22500000000001,18.0,HEZ24
2024-10-14 15:24:00,76.22500000000001,76.22500000000001,76.175,76.2,36.0,HEZ24
2024-10-14 15:25:00,76.2,76.2,76.175,76.175,14.0,HEZ24
2024-10-14 15:26:00,76.175,76.25,76.175,76.25,61.0,HEZ24
2024-10-14 15:27:00,76.25,76.25,76.22500000000001,76.22500000000001,18.0,HEZ24
2024-10-14 15:28:00,76.2,76.2,76.175,76.175,12.0,HEZ24
2024-10-14 15:29:00,76.175,76.22500000000001,76.175,76.175,19.0,HEZ24
